ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,WINDSPEED
5006,2019,9,9,25,0,20,Norwood,12.57
5007,2019,9,9,25,0,30,Norwood,10.99
5008,2019,9,9,25,0,40,Norwood,11.99
5009,2019,9,9,25,0,50,Norwood,13.42
5010,2019,9,9,25,0,60,Norwood,13.64
5011,2019,9,9,25,15,0,Norwood,13.44
5012,2019,9,9,25,15,10,Norwood,11.9
5013,2019,9,9,25,15,20,Norwood,10.79
5014,2019,9,9,25,15,30,Norwood,9.95
5015,2019,9,9,25,15,40,Norwood,8.99
5016,2019,9,9,25,15,50,Norwood,10.68
5017,2019,9,9,25,15,60,Norwood,11.97
5018,2019,9,9,25,30,0,Norwood,10.91
5019,2019,9,9,25,30,10,Norwood,9.71
5020,2019,9,9,25,30,20,Norwood,10.35
5021,2019,9,9,25,30,30,Norwood,9.48
5022,2019,9,9,25,30,40,Norwood,10.26
5023,2019,9,9,25,30,50,Norwood,10.11
5024,2019,9,9,25,30,60,Norwood,9.26
5025,2019,9,9,25,45,0,Norwood,9.57
5026,2019,9,9,25,45,10,Norwood,10.44
5027,2019,9,9,25,45,20,Norwood,10.9
5028,2019,9,9,25,45,30,Norwood,11.8
5029,2019,9,9,25,45,40,Norwood,9.9
5030,2019,9,9,25,45,50,Norwood,10.77
5031,2019,9,9,25,45,60,Norwood,12.06
5032,2019,9,9,25,60,0,Norwood,12.84
5033,2019,9,9,25,60,10,Norwood,13.1
5034,2019,9,9,25,60,20,Norwood,13.77
5035,2019,9,9,25,60,30,Norwood,13.2
5036,2019,9,9,25,60,40,Norwood,11.91
5037,2019,9,9,25,60,50,Norwood,11.46
5038,2019,9,9,25,60,60,Norwood,9.95
5039,2019,9,10,0,0,0,Norwood,11.55
5040,2019,9,10,0,0,10,Norwood,9.75
5041,2019,9,10,0,0,20,Norwood,10.11
5042,2019,9,10,0,0,30,Norwood,10.11
5043,2019,9,10,0,0,40,Norwood,12.06
5044,2019,9,10,0,0,50,Norwood,11.28
5045,2019,9,10,0,0,60,Norwood,10.64
5046,2019,9,10,0,15,0,Norwood,10.3
5047,2019,9,10,0,15,10,Norwood,12.2
5048,2019,9,10,0,15,20,Norwood,12.79
5049,2019,9,10,0,15,30,Norwood,13.62
5050,2019,9,10,0,15,40,Norwood,12.71
5051,2019,9,10,0,15,50,Norwood,11.57
5052,2019,9,10,0,15,60,Norwood,12
5053,2019,9,10,0,30,0,Norwood,10.13
5054,2019,9,10,0,30,10,Norwood,11.39
5055,2019,9,10,0,30,20,Norwood,13.08
5056,2019,9,10,0,30,30,Norwood,12.1
5057,2019,9,10,0,30,40,Norwood,13.62
5058,2019,9,10,0,30,50,Norwood,14.53
5059,2019,9,10,0,30,60,Norwood,15.64
5060,2019,9,10,0,45,0,Norwood,13.82
5061,2019,9,10,0,45,10,Norwood,14.71
5062,2019,9,10,0,45,20,Norwood,13.99
5063,2019,9,10,0,45,30,Norwood,12.84
5064,2019,9,10,0,45,40,Norwood,13.55
5065,2019,9,10,0,45,50,Norwood,13.46
5066,2019,9,10,0,45,60,Norwood,14.24
5067,2019,9,10,0,60,0,Norwood,13.2
5068,2019,9,10,0,60,10,Norwood,14.37
5069,2019,9,10,0,60,20,Norwood,15.26
5070,2019,9,10,0,60,30,Norwood,16.309999
5071,2019,9,10,0,60,40,Norwood,14.71
5072,2019,9,10,0,60,50,Norwood,16.24
5073,2019,9,10,0,60,60,Norwood,17.059999
5074,2019,9,10,5,0,0,Norwood,17.389999
5075,2019,9,10,5,0,10,Norwood,18.51
5076,2019,9,10,5,0,20,Norwood,20.059999
5077,2019,9,10,5,0,30,Norwood,20.190001
5078,2019,9,10,5,0,40,Norwood,18.530001
5079,2019,9,10,5,0,50,Norwood,18.6
5080,2019,9,10,5,0,60,Norwood,18.84
5081,2019,9,10,5,15,0,Norwood,18.57
5082,2019,9,10,5,15,10,Norwood,17.84
5083,2019,9,10,5,15,20,Norwood,18.26
5084,2019,9,10,5,15,30,Norwood,18.799999
5085,2019,9,10,5,15,40,Norwood,19.280001
5086,2019,9,10,5,15,50,Norwood,18.51
5087,2019,9,10,5,15,60,Norwood,17.84
5088,2019,9,10,5,30,0,Norwood,16.459999
5089,2019,9,10,5,30,10,Norwood,16.950001
5090,2019,9,10,5,30,20,Norwood,16.299999
5091,2019,9,10,5,30,30,Norwood,16.040001
5092,2019,9,10,5,30,40,Norwood,14.1
5093,2019,9,10,5,30,50,Norwood,12.7
5094,2019,9,10,5,30,60,Norwood,13.4
5095,2019,9,10,5,45,0,Norwood,14.2
5096,2019,9,10,5,45,10,Norwood,13.3
5097,2019,9,10,5,45,20,Norwood,13.17
5098,2019,9,10,5,45,30,Norwood,14.35
5099,2019,9,10,5,45,40,Norwood,13.93
5100,2019,9,10,5,45,50,Norwood,15.22
5101,2019,9,10,5,45,60,Norwood,16.35
5102,2019,9,10,5,60,0,Norwood,16.620001
5103,2019,9,10,5,60,10,Norwood,18.35
5104,2019,9,10,5,60,20,Norwood,17.440001
5105,2019,9,10,5,60,30,Norwood,18.190001
5106,2019,9,10,5,60,40,Norwood,16.969999
5107,2019,9,10,5,60,50,Norwood,18.08
5108,2019,9,10,5,60,60,Norwood,17.24
5109,2019,9,10,10,0,0,Norwood,17.5
5110,2019,9,10,10,0,10,Norwood,15.55
5111,2019,9,10,10,0,20,Norwood,16.17
5112,2019,9,10,10,0,30,Norwood,14.42
5113,2019,9,10,10,0,40,Norwood,15.11
5114,2019,9,10,10,0,50,Norwood,16
5115,2019,9,10,10,0,60,Norwood,17.389999
5116,2019,9,10,10,15,0,Norwood,18.799999
5117,2019,9,10,10,15,10,Norwood,20.709999
5118,2019,9,10,10,15,20,Norwood,19.24
5119,2019,9,10,10,15,30,Norwood,20.059999
5120,2019,9,10,10,15,40,Norwood,20.51
5121,2019,9,10,10,15,50,Norwood,20.84
5122,2019,9,10,10,15,60,Norwood,19.77
5123,2019,9,10,10,30,0,Norwood,18.309999
5124,2019,9,10,10,30,10,Norwood,18.48
5125,2019,9,10,10,30,20,Norwood,19.48
5126,2019,9,10,10,30,30,Norwood,17.82
5127,2019,9,10,10,30,40,Norwood,17.370001
5128,2019,9,10,10,30,50,Norwood,15.5
5129,2019,9,10,10,30,60,Norwood,16.059999
5130,2019,9,10,10,45,0,Norwood,14.57
5131,2019,9,10,10,45,10,Norwood,15.06
5132,2019,9,10,10,45,20,Norwood,15.48
5133,2019,9,10,10,45,30,Norwood,15.35
5134,2019,9,10,10,45,40,Norwood,14.84
5135,2019,9,10,10,45,50,Norwood,16.51
5136,2019,9,10,10,45,60,Norwood,17.33
5137,2019,9,10,10,60,0,Norwood,16.59
5138,2019,9,10,10,60,10,Norwood,17.280001
5139,2019,9,10,10,60,20,Norwood,16.77
5140,2019,9,10,10,60,30,Norwood,14.91
5141,2019,9,10,10,60,40,Norwood,14.57
5142,2019,9,10,10,60,50,Norwood,14.06
5143,2019,9,10,10,60,60,Norwood,14.31
5144,2019,9,10,15,0,0,Norwood,13.57
5145,2019,9,10,15,0,10,Norwood,12.06
5146,2019,9,10,15,0,20,Norwood,11.55
5147,2019,9,10,15,0,30,Norwood,12.11
5148,2019,9,10,15,0,40,Norwood,10.48
5149,2019,9,10,15,0,50,Norwood,10.8
5150,2019,9,10,15,0,60,Norwood,11.04
5151,2019,9,10,15,15,0,Norwood,10.84
5152,2019,9,10,15,15,10,Norwood,10.33
5153,2019,9,10,15,15,20,Norwood,11.93
5154,2019,9,10,15,15,30,Norwood,12.11
5155,2019,9,10,15,15,40,Norwood,12.4
5156,2019,9,10,15,15,50,Norwood,11.68
5157,2019,9,10,15,15,60,Norwood,10.04
5158,2019,9,10,15,30,0,Norwood,11.3
5159,2019,9,10,15,30,10,Norwood,11.2
5160,2019,9,10,15,30,20,Norwood,10.93
5161,2019,9,10,15,30,30,Norwood,9.13
5162,2019,9,10,15,30,40,Norwood,10.39
5163,2019,9,10,15,30,50,Norwood,12.1
5164,2019,9,10,15,30,60,Norwood,11.39
5165,2019,9,10,15,45,0,Norwood,13.02
5166,2019,9,10,15,45,10,Norwood,13.8
5167,2019,9,10,15,45,20,Norwood,15.28
5168,2019,9,10,15,45,30,Norwood,13.95
5169,2019,9,10,15,45,40,Norwood,14.06
5170,2019,9,10,15,45,50,Norwood,14.1
5171,2019,9,10,15,45,60,Norwood,14.55
5172,2019,9,10,15,60,0,Norwood,15.9
5173,2019,9,10,15,60,10,Norwood,17.08
5174,2019,9,10,15,60,20,Norwood,18.24
5175,2019,9,10,15,60,30,Norwood,16.459999
5176,2019,9,10,15,60,40,Norwood,16.799999
5177,2019,9,10,15,60,50,Norwood,17.299999
5178,2019,9,10,15,60,60,Norwood,18.200001
5179,2019,9,10,20,0,0,Norwood,20.040001
5180,2019,9,10,20,0,10,Norwood,18.48
5181,2019,9,10,20,0,20,Norwood,17.91
5182,2019,9,10,20,0,30,Norwood,18.219999
5183,2019,9,10,20,0,40,Norwood,18.370001
5184,2019,9,10,20,0,50,Norwood,18.42
5185,2019,9,10,20,0,60,Norwood,18.389999
5186,2019,9,10,20,15,0,Norwood,16.9
5187,2019,9,10,20,15,10,Norwood,18.459999
5188,2019,9,10,20,15,20,Norwood,19.879999
5189,2019,9,10,20,15,30,Norwood,19.48
5190,2019,9,10,20,15,40,Norwood,21.15
5191,2019,9,10,20,15,50,Norwood,22.440001
5192,2019,9,10,20,15,60,Norwood,20.57
5193,2019,9,10,20,30,0,Norwood,18.82
5194,2019,9,10,20,30,10,Norwood,19.51
5195,2019,9,10,20,30,20,Norwood,19.4
5196,2019,9,10,20,30,30,Norwood,18.129999
5197,2019,9,10,20,30,40,Norwood,17.73
5198,2019,9,10,20,30,50,Norwood,17.299999
5199,2019,9,10,20,30,60,Norwood,18.93
5200,2019,9,10,20,45,0,Norwood,19.799999
5201,2019,9,10,20,45,10,Norwood,20.91
5202,2019,9,10,20,45,20,Norwood,20.6
5203,2019,9,10,20,45,30,Norwood,21.93
5204,2019,9,10,20,45,40,Norwood,21.5
5205,2019,9,10,20,45,50,Norwood,21.459999
5206,2019,9,10,20,45,60,Norwood,21.299999
5207,2019,9,10,20,60,0,Norwood,19.309999
5208,2019,9,10,20,60,10,Norwood,17.389999
5209,2019,9,10,20,60,20,Norwood,18.530001
5210,2019,9,10,20,60,30,Norwood,17.77
5211,2019,9,10,20,60,40,Norwood,18.15
5212,2019,9,10,20,60,50,Norwood,18.129999
5213,2019,9,10,20,60,60,Norwood,20.059999
5214,2019,9,10,25,0,0,Norwood,18.5
5215,2019,9,10,25,0,10,Norwood,18.91
5216,2019,9,10,25,0,20,Norwood,20.48
5217,2019,9,10,25,0,30,Norwood,21.6
5218,2019,9,10,25,0,40,Norwood,20.190001
5219,2019,9,10,25,0,50,Norwood,18.59
5220,2019,9,10,25,0,60,Norwood,20.370001
5221,2019,9,10,25,15,0,Norwood,18.639999
5222,2019,9,10,25,15,10,Norwood,20.389999
5223,2019,9,10,25,15,20,Norwood,20.99
5224,2019,9,10,25,15,30,Norwood,22.799999
5225,2019,9,10,25,15,40,Norwood,24.549999
5226,2019,9,10,25,15,50,Norwood,25.620001
5227,2019,9,10,25,15,60,Norwood,27.15
5228,2019,9,10,25,30,0,Norwood,26.1
5229,2019,9,10,25,30,10,Norwood,26.59
5230,2019,9,10,25,30,20,Norwood,24.6
5231,2019,9,10,25,30,30,Norwood,25.530001
5232,2019,9,10,25,30,40,Norwood,24.6
5233,2019,9,10,25,30,50,Norwood,25.950001
5234,2019,9,10,25,30,60,Norwood,24.709999
5235,2019,9,10,25,45,0,Norwood,23.459999
5236,2019,9,10,25,45,10,Norwood,24.280001
5237,2019,9,10,25,45,20,Norwood,25.709999
5238,2019,9,10,25,45,30,Norwood,24.530001
5239,2019,9,10,25,45,40,Norwood,26.040001
5240,2019,9,10,25,45,50,Norwood,25.620001
5241,2019,9,10,25,45,60,Norwood,25.66
5242,2019,9,10,25,60,0,Norwood,25.1
5243,2019,9,10,25,60,10,Norwood,25.84
5244,2019,9,10,25,60,20,Norwood,25.26
5245,2019,9,10,25,60,30,Norwood,23.35
5246,2019,9,10,25,60,40,Norwood,23.190001
5247,2019,9,10,25,60,50,Norwood,21.190001
5248,2019,9,10,25,60,60,Norwood,22.73
5249,2019,9,11,0,0,0,Norwood,22.4
5250,2019,9,11,0,0,10,Norwood,20.84
5251,2019,9,11,0,0,20,Norwood,22.370001
5252,2019,9,11,0,0,30,Norwood,21.17
5253,2019,9,11,0,0,40,Norwood,20.040001
5254,2019,9,11,0,0,50,Norwood,20.6
5255,2019,9,11,0,0,60,Norwood,18.6
5256,2019,9,11,0,15,0,Norwood,16.75
5257,2019,9,11,0,15,10,Norwood,16.02
5258,2019,9,11,0,15,20,Norwood,15.57
5259,2019,9,11,0,15,30,Norwood,17.219999
5260,2019,9,11,0,15,40,Norwood,18.4
5261,2019,9,11,0,15,50,Norwood,17.280001
5262,2019,9,11,0,15,60,Norwood,16.309999
5263,2019,9,11,0,30,0,Norwood,16.02
5264,2019,9,11,0,30,10,Norwood,16.200001
5265,2019,9,11,0,30,20,Norwood,17.370001
5266,2019,9,11,0,30,30,Norwood,17.370001
5267,2019,9,11,0,30,40,Norwood,18.48
5268,2019,9,11,0,30,50,Norwood,20.48
5269,2019,9,11,0,30,60,Norwood,21.99
5270,2019,9,11,0,45,0,Norwood,20.91
5271,2019,9,11,0,45,10,Norwood,19.1
5272,2019,9,11,0,45,20,Norwood,18.799999
5273,2019,9,11,0,45,30,Norwood,17.040001
5274,2019,9,11,0,45,40,Norwood,17.879999
5275,2019,9,11,0,45,50,Norwood,16.08
5276,2019,9,11,0,45,60,Norwood,15.77
5277,2019,9,11,0,60,0,Norwood,14.5
5278,2019,9,11,0,60,10,Norwood,15.57
5279,2019,9,11,0,60,20,Norwood,14.37
5280,2019,9,11,0,60,30,Norwood,14.37
5281,2019,9,11,0,60,40,Norwood,12.53
5282,2019,9,11,0,60,50,Norwood,12.08
5283,2019,9,11,0,60,60,Norwood,10.66
5284,2019,9,11,5,0,0,Norwood,11.91
5285,2019,9,11,5,0,10,Norwood,13.5
5286,2019,9,11,5,0,20,Norwood,12.75
5287,2019,9,11,5,0,30,Norwood,11.02
5288,2019,9,11,5,0,40,Norwood,12.86
5289,2019,9,11,5,0,50,Norwood,11.95
5290,2019,9,11,5,0,60,Norwood,12.42
5291,2019,9,11,5,15,0,Norwood,14.31
5292,2019,9,11,5,15,10,Norwood,15.84
5293,2019,9,11,5,15,20,Norwood,16.84
5294,2019,9,11,5,15,30,Norwood,18.190001
5295,2019,9,11,5,15,40,Norwood,18.77
5296,2019,9,11,5,15,50,Norwood,18.59
5297,2019,9,11,5,15,60,Norwood,19.42
5298,2019,9,11,5,30,0,Norwood,19.059999
5299,2019,9,11,5,30,10,Norwood,17.309999
5300,2019,9,11,5,30,20,Norwood,18.549999
5301,2019,9,11,5,30,30,Norwood,17.969999
5302,2019,9,11,5,30,40,Norwood,17.129999
5303,2019,9,11,5,30,50,Norwood,15.31
5304,2019,9,11,5,30,60,Norwood,13.59
5305,2019,9,11,5,45,0,Norwood,13.82
5306,2019,9,11,5,45,10,Norwood,13.51
5307,2019,9,11,5,45,20,Norwood,13.9
5308,2019,9,11,5,45,30,Norwood,13.42
5309,2019,9,11,5,45,40,Norwood,13.91
5310,2019,9,11,5,45,50,Norwood,13.35
5311,2019,9,11,5,45,60,Norwood,12.35
5312,2019,9,11,5,60,0,Norwood,10.86
5313,2019,9,11,5,60,10,Norwood,12.66
5314,2019,9,11,5,60,20,Norwood,12.02
5315,2019,9,11,5,60,30,Norwood,10.33
5316,2019,9,11,5,60,40,Norwood,9.88
5317,2019,9,11,5,60,50,Norwood,11.17
5318,2019,9,11,5,60,60,Norwood,9.9
5319,2019,9,11,10,0,0,Norwood,8.22
5320,2019,9,11,10,0,10,Norwood,8.66
5321,2019,9,11,10,0,20,Norwood,9.6
5322,2019,9,11,10,0,30,Norwood,11.46
5323,2019,9,11,10,0,40,Norwood,11.35
5324,2019,9,11,10,0,50,Norwood,10.59
5325,2019,9,11,10,0,60,Norwood,12.55
5326,2019,9,11,10,15,0,Norwood,12.17
5327,2019,9,11,10,15,10,Norwood,13.31
5328,2019,9,11,10,15,20,Norwood,14.28
5329,2019,9,11,10,15,30,Norwood,14.46
5330,2019,9,11,10,15,40,Norwood,16.129999
5331,2019,9,11,10,15,50,Norwood,16.879999
5332,2019,9,11,10,15,60,Norwood,18.280001
5333,2019,9,11,10,30,0,Norwood,17.1
5334,2019,9,11,10,30,10,Norwood,16.370001
5335,2019,9,11,10,30,20,Norwood,18.24
5336,2019,9,11,10,30,30,Norwood,17.35
5337,2019,9,11,10,30,40,Norwood,18.91
5338,2019,9,11,10,30,50,Norwood,17.879999
5339,2019,9,11,10,30,60,Norwood,16.309999
5340,2019,9,11,10,45,0,Norwood,15.26
5341,2019,9,11,10,45,10,Norwood,14.08
5342,2019,9,11,10,45,20,Norwood,14.1
5343,2019,9,11,10,45,30,Norwood,15.04
5344,2019,9,11,10,45,40,Norwood,14.02
5345,2019,9,11,10,45,50,Norwood,12.51
5346,2019,9,11,10,45,60,Norwood,11.59
5347,2019,9,11,10,60,0,Norwood,13.28
5348,2019,9,11,10,60,10,Norwood,13.8
5349,2019,9,11,10,60,20,Norwood,12.35
5350,2019,9,11,10,60,30,Norwood,13.73
5351,2019,9,11,10,60,40,Norwood,12.91
5352,2019,9,11,10,60,50,Norwood,12.11
5353,2019,9,11,10,60,60,Norwood,12.08
5354,2019,9,11,15,0,0,Norwood,13.53
5355,2019,9,11,15,0,10,Norwood,14.17
5356,2019,9,11,15,0,20,Norwood,13.51
5357,2019,9,11,15,0,30,Norwood,11.51
5358,2019,9,11,15,0,40,Norwood,9.82
5359,2019,9,11,15,0,50,Norwood,8.99
5360,2019,9,11,15,0,60,Norwood,9.11
5361,2019,9,11,15,15,0,Norwood,10.44
5362,2019,9,11,15,15,10,Norwood,12.13
5363,2019,9,11,15,15,20,Norwood,10.95
5364,2019,9,11,15,15,30,Norwood,11.93
5365,2019,9,11,15,15,40,Norwood,12.53
5366,2019,9,11,15,15,50,Norwood,12.59
5367,2019,9,11,15,15,60,Norwood,14.48
5368,2019,9,11,15,30,0,Norwood,14.13
5369,2019,9,11,15,30,10,Norwood,14.97
5370,2019,9,11,15,30,20,Norwood,16.57
5371,2019,9,11,15,30,30,Norwood,17.99
5372,2019,9,11,15,30,40,Norwood,18.59
5373,2019,9,11,15,30,50,Norwood,18.5
5374,2019,9,11,15,30,60,Norwood,19.200001
5375,2019,9,11,15,45,0,Norwood,19.66
5376,2019,9,11,15,45,10,Norwood,21.26
5377,2019,9,11,15,45,20,Norwood,21.190001
5378,2019,9,11,15,45,30,Norwood,23.190001
5379,2019,9,11,15,45,40,Norwood,22.110001
5380,2019,9,11,15,45,50,Norwood,22.280001
5381,2019,9,11,15,45,60,Norwood,23.200001
5382,2019,9,11,15,60,0,Norwood,23.02
5383,2019,9,11,15,60,10,Norwood,21.190001
5384,2019,9,11,15,60,20,Norwood,20.91
5385,2019,9,11,15,60,30,Norwood,22.549999
5386,2019,9,11,15,60,40,Norwood,20.57
5387,2019,9,11,15,60,50,Norwood,20.4
5388,2019,9,11,15,60,60,Norwood,20.84
5389,2019,9,11,20,0,0,Norwood,20.950001
5390,2019,9,11,20,0,10,Norwood,21.549999
5391,2019,9,11,20,0,20,Norwood,21.190001
5392,2019,9,11,20,0,30,Norwood,20.9
5393,2019,9,11,20,0,40,Norwood,19.790001
5394,2019,9,11,20,0,50,Norwood,18.799999
5395,2019,9,11,20,0,60,Norwood,19.389999
5396,2019,9,11,20,15,0,Norwood,20.59
5397,2019,9,11,20,15,10,Norwood,21.57
5398,2019,9,11,20,15,20,Norwood,23.200001
5399,2019,9,11,20,15,30,Norwood,23.799999
5400,2019,9,11,20,15,40,Norwood,23.17
5401,2019,9,11,20,15,50,Norwood,25.08
5402,2019,9,11,20,15,60,Norwood,26.530001
5403,2019,9,11,20,30,0,Norwood,27.57
5404,2019,9,11,20,30,10,Norwood,29.440001
5405,2019,9,11,20,30,20,Norwood,27.459999
5406,2019,9,11,20,30,30,Norwood,28.08
5407,2019,9,11,20,30,40,Norwood,27.860001
5408,2019,9,11,20,30,50,Norwood,28.1
5409,2019,9,11,20,30,60,Norwood,26.190001
5410,2019,9,11,20,45,0,Norwood,25.24
5411,2019,9,11,20,45,10,Norwood,26.1
5412,2019,9,11,20,45,20,Norwood,25.200001
5413,2019,9,11,20,45,30,Norwood,23.219999
5414,2019,9,11,20,45,40,Norwood,21.879999
5415,2019,9,11,20,45,50,Norwood,21.110001
5416,2019,9,11,20,45,60,Norwood,19.42
5417,2019,9,11,20,60,0,Norwood,18.33
5418,2019,9,11,20,60,10,Norwood,19.17
5419,2019,9,11,20,60,20,Norwood,17.82
5420,2019,9,11,20,60,30,Norwood,18.51
5421,2019,9,11,20,60,40,Norwood,16.969999
5422,2019,9,11,20,60,50,Norwood,15.75
5423,2019,9,11,20,60,60,Norwood,16.59
5424,2019,9,11,25,0,0,Norwood,17.33
5425,2019,9,11,25,0,10,Norwood,17.59
5426,2019,9,11,25,0,20,Norwood,19.17
5427,2019,9,11,25,0,30,Norwood,18.879999
5428,2019,9,11,25,0,40,Norwood,20.440001
5429,2019,9,11,25,0,50,Norwood,18.77
5430,2019,9,11,25,0,60,Norwood,20.26
5431,2019,9,11,25,15,0,Norwood,21.219999
5432,2019,9,11,25,15,10,Norwood,20.9
5433,2019,9,11,25,15,20,Norwood,21.549999
5434,2019,9,11,25,15,30,Norwood,23.370001
5435,2019,9,11,25,15,40,Norwood,22.59
5436,2019,9,11,25,15,50,Norwood,23.24
5437,2019,9,11,25,15,60,Norwood,21.57
5438,2019,9,11,25,30,0,Norwood,23.4
5439,2019,9,11,25,30,10,Norwood,23.190001
5440,2019,9,11,25,30,20,Norwood,24.700001
5441,2019,9,11,25,30,30,Norwood,24.24
5442,2019,9,11,25,30,40,Norwood,24.66
5443,2019,9,11,25,30,50,Norwood,25.280001
5444,2019,9,11,25,30,60,Norwood,24.879999
5445,2019,9,11,25,45,0,Norwood,23.02
5446,2019,9,11,25,45,10,Norwood,22.549999
5447,2019,9,11,25,45,20,Norwood,22.51
5448,2019,9,11,25,45,30,Norwood,23.24
5449,2019,9,11,25,45,40,Norwood,22.110001
5450,2019,9,11,25,45,50,Norwood,21.639999
5451,2019,9,11,25,45,60,Norwood,21.950001
5452,2019,9,11,25,60,0,Norwood,21.129999
5453,2019,9,11,25,60,10,Norwood,19.84
5454,2019,9,11,25,60,20,Norwood,20.790001
5455,2019,9,11,25,60,30,Norwood,20.200001
5456,2019,9,11,25,60,40,Norwood,20.84
5457,2019,9,11,25,60,50,Norwood,19.879999
5458,2019,9,11,25,60,60,Norwood,19.799999
5459,2019,9,12,0,0,0,Norwood,19.389999
5460,2019,9,12,0,0,10,Norwood,18.9
5461,2019,9,12,0,0,20,Norwood,18.59
5462,2019,9,12,0,0,30,Norwood,19.040001
5463,2019,9,12,0,0,40,Norwood,20.799999
5464,2019,9,12,0,0,50,Norwood,22.549999
5465,2019,9,12,0,0,60,Norwood,21.57
5466,2019,9,12,0,15,0,Norwood,20.48
5467,2019,9,12,0,15,10,Norwood,21.99
5468,2019,9,12,0,15,20,Norwood,22.75
5469,2019,9,12,0,15,30,Norwood,23.93
5470,2019,9,12,0,15,40,Norwood,22.190001
5471,2019,9,12,0,15,50,Norwood,22.200001
5472,2019,9,12,0,15,60,Norwood,21.129999
5473,2019,9,12,0,30,0,Norwood,20
5474,2019,9,12,0,30,10,Norwood,18.190001
5475,2019,9,12,0,30,20,Norwood,16.389999
5476,2019,9,12,0,30,30,Norwood,15.53
5477,2019,9,12,0,30,40,Norwood,17.190001
5478,2019,9,12,0,30,50,Norwood,15.79
5479,2019,9,12,0,30,60,Norwood,15.55
5480,2019,9,12,0,45,0,Norwood,14.06
5481,2019,9,12,0,45,10,Norwood,15.24
5482,2019,9,12,0,45,20,Norwood,15.22
5483,2019,9,12,0,45,30,Norwood,16.91
5484,2019,9,12,0,45,40,Norwood,15.33
5485,2019,9,12,0,45,50,Norwood,15.1
5486,2019,9,12,0,45,60,Norwood,16.200001
5487,2019,9,12,0,60,0,Norwood,14.59
5488,2019,9,12,0,60,10,Norwood,15.8
5489,2019,9,12,0,60,20,Norwood,14.73
5490,2019,9,12,0,60,30,Norwood,15.99
5491,2019,9,12,0,60,40,Norwood,14.13
5492,2019,9,12,0,60,50,Norwood,15.24
5493,2019,9,12,0,60,60,Norwood,14.2
5494,2019,9,12,5,0,0,Norwood,15.5
5495,2019,9,12,5,0,10,Norwood,13.59
5496,2019,9,12,5,0,20,Norwood,14.66
5497,2019,9,12,5,0,30,Norwood,16.620001
5498,2019,9,12,5,0,40,Norwood,16.129999
5499,2019,9,12,5,0,50,Norwood,16.26
5500,2019,9,12,5,0,60,Norwood,15.44
5501,2019,9,12,5,15,0,Norwood,14.37
5502,2019,9,12,5,15,10,Norwood,14.62
5503,2019,9,12,5,15,20,Norwood,15.1
5504,2019,9,12,5,15,30,Norwood,15.91
5505,2019,9,12,5,15,40,Norwood,17.33
5506,2019,9,12,5,15,50,Norwood,17.709999
5507,2019,9,12,5,15,60,Norwood,18.1
5508,2019,9,12,5,30,0,Norwood,16.190001
5509,2019,9,12,5,30,10,Norwood,17.190001
5510,2019,9,12,5,30,20,Norwood,18.35
5511,2019,9,12,5,30,30,Norwood,19.879999
5512,2019,9,12,5,30,40,Norwood,18.99
5513,2019,9,12,5,30,50,Norwood,20.57
5514,2019,9,12,5,30,60,Norwood,22.389999
5515,2019,9,12,5,45,0,Norwood,21.299999
5516,2019,9,12,5,45,10,Norwood,20.969999
5517,2019,9,12,5,45,20,Norwood,18.99
5518,2019,9,12,5,45,30,Norwood,18.299999
5519,2019,9,12,5,45,40,Norwood,17.950001
5520,2019,9,12,5,45,50,Norwood,18
5521,2019,9,12,5,45,60,Norwood,17.15
5522,2019,9,12,5,60,0,Norwood,17.17
5523,2019,9,12,5,60,10,Norwood,19.110001
5524,2019,9,12,5,60,20,Norwood,18.17
5525,2019,9,12,5,60,30,Norwood,19.17
5526,2019,9,12,5,60,40,Norwood,17.709999
5527,2019,9,12,5,60,50,Norwood,16.73
5528,2019,9,12,5,60,60,Norwood,17.389999
5529,2019,9,12,10,0,0,Norwood,16.389999
5530,2019,9,12,10,0,10,Norwood,17.66
5531,2019,9,12,10,0,20,Norwood,16.93
5532,2019,9,12,10,0,30,Norwood,15.71
5533,2019,9,12,10,0,40,Norwood,16.51
5534,2019,9,12,10,0,50,Norwood,16.950001
5535,2019,9,12,10,0,60,Norwood,16.57
5536,2019,9,12,10,15,0,Norwood,16.389999
5537,2019,9,12,10,15,10,Norwood,15.66
5538,2019,9,12,10,15,20,Norwood,14.2
5539,2019,9,12,10,15,30,Norwood,15.26
5540,2019,9,12,10,15,40,Norwood,15.77
5541,2019,9,12,10,15,50,Norwood,16.879999
5542,2019,9,12,10,15,60,Norwood,16.82
5543,2019,9,12,10,30,0,Norwood,18.26
5544,2019,9,12,10,30,10,Norwood,19.68
5545,2019,9,12,10,30,20,Norwood,17.860001
5546,2019,9,12,10,30,30,Norwood,18.9
5547,2019,9,12,10,30,40,Norwood,20.84
5548,2019,9,12,10,30,50,Norwood,20.190001
5549,2019,9,12,10,30,60,Norwood,22.08
5550,2019,9,12,10,45,0,Norwood,20.35
5551,2019,9,12,10,45,10,Norwood,20.93
5552,2019,9,12,10,45,20,Norwood,19.459999
5553,2019,9,12,10,45,30,Norwood,19.57
5554,2019,9,12,10,45,40,Norwood,18.879999
5555,2019,9,12,10,45,50,Norwood,17.110001
5556,2019,9,12,10,45,60,Norwood,17.370001
